CustID,Marital_Status,Education,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Income,Age,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumAppPurchases,NumStorePurchases,NumWebVisitsMonth,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
3164,Divorced,Masters,No,No,0,0,0,0,0,0,75012,NA,41,294,142,218,164,58,151,1,3,8,11,1,876,725,0,0
3165,Married,Masters,2,Yes,0,0,0,0,0,0,56962,55,60,292,3,77,10,3,26,7,6,3,5,7,385,359,0,0
3166,Together,Bachelors,No,No,0,0,1,0,0,0,89891,29,17,412,22,132,59,28,183,1,11,6,8,4,653,470,NA,0
3167,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,35946,71,24,8,0,3,0,0,0,1,0,0,3,5,11,11,0,0
3168,Together,PhD,Yes,Yes,0,0,0,0,0,0,53593,67,60,349,4,78,6,0,43,8,7,2,6,8,437,394,0,0
3169,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,66373,42,57,328,9,124,12,24,109,7,4,2,10,3,497,388,0,0
3170,Divorced,PhD,Yes,2,0,0,0,0,0,0,45072,72,NA,144,2,99,7,2,30,5,6,1,4,8,254,224,0,0
3171,Divorced,Bachelors,Yes,Yes,0,1,1,1,0,0,89694,47,22,1126,28,211,37,28,42,3,4,3,4,5,1430,1388,3,0
3172,Married,Bachelors,No,No,0,1,1,1,0,0,72025,71,46,967,0,617,43,50,0,1,4,8,13,2,1677,1677,3,1
3173,Married,Bachelors,No,Yes,0,0,0,0,0,0,67432,47,69,432,79,341,177,136,170,2,8,5,4,4,1165,995,0,0
3174,Together,Masters,No,Yes,0,0,0,0,0,0,NA,68,NA,138,39,63,55,18,21,1,4,1,7,2,313,292,0,0
3175,Married,HighSchool,Yes,No,0,0,0,0,0,0,17487,31,37,0,0,1,7,4,6,1,1,0,2,7,12,6,0,0
3176,Together,Bachelors,No,Yes,0,0,0,0,0,0,62882,51,26,509,133,497,78,24,97,2,7,5,6,4,1241,1144,0,0
3177,Single,PhD,No,Yes,0,0,0,0,0,0,64108,67,8,948,10,86,13,21,21,4,6,9,11,5,1078,1057,0,0
3178,Together,Masters,Yes,Yes,0,0,0,0,0,0,NA,64,26,39,2,25,4,3,24,2,3,0,3,8,73,49,0,0
3179,Single,PhD,Yes,2,0,0,0,0,0,0,48767,70,79,28,1,21,3,0,10,3,2,1,3,5,53,43,0,0
3180,Together,Secondary,Yes,No,0,0,0,0,0,0,38702,42,71,13,11,24,13,8,40,2,3,0,4,6,69,29,0,0
3181,Married,Bachelors,No,No,0,0,0,1,0,0,82224,56,83,307,26,360,138,31,40,1,6,9,5,3,862,822,NA,0
3182,Together,Bachelors,No,No,0,0,1,0,0,0,NA,68,57,901,31,345,75,31,191,1,4,4,11,1,1383,1192,NA,0
3183,Married,Secondary,Yes,No,0,0,0,0,0,0,17003,45,37,2,5,12,4,8,7,3,2,0,4,5,31,24,0,0
3184,Single,Bachelors,No,No,0,0,0,0,0,0,71163,25,NA,283,17,372,138,106,44,1,3,8,12,1,916,872,0,0
3185,Single,Bachelors,Yes,No,1,0,0,0,0,0,33697,50,34,4,3,7,0,3,11,1,1,0,2,7,17,6,NA,0
3186,Married,Secondary,No,No,1,0,0,0,0,0,63564,66,0,769,80,252,15,34,65,1,10,10,7,6,1150,1085,NA,1
3187,Together,PhD,No,No,0,0,0,0,0,0,83443,48,89,518,42,742,55,56,84,1,6,10,5,2,1413,1329,0,0
3188,Together,PhD,No,Yes,0,0,0,0,0,0,51518,62,NA,350,8,66,17,4,4,2,3,2,10,3,445,441,0,0
3189,Widow,Bachelors,No,Yes,0,0,0,0,0,0,58330,45,87,445,53,213,104,98,151,1,6,4,13,4,913,762,0,0
3190,Married,Bachelors,No,No,0,1,1,1,0,0,80952,51,NA,778,178,689,41,27,44,1,8,5,11,8,1713,1669,3,1
3191,Together,Bachelors,No,No,0,0,0,0,0,0,75507,41,NA,709,93,374,104,80,80,1,8,6,6,3,1360,1280,0,0
3192,Together,Secondary,No,No,0,0,0,0,0,0,63855,42,28,359,35,314,93,116,89,1,7,3,13,4,917,828,0,0
3193,Together,PhD,No,Yes,0,0,0,0,0,0,62220,48,55,799,12,375,16,12,12,5,7,6,5,6,1214,1202,0,1
3194,Married,Bachelors,No,Yes,0,0,0,0,0,0,NA,56,NA,895,10,101,13,0,152,5,3,4,8,8,1019,867,0,0
3195,Married,Masters,Yes,No,0,0,0,0,0,0,40662,41,0,40,2,23,0,4,23,2,2,1,3,4,69,46,0,0
3196,Married,PhD,No,Yes,0,0,0,0,0,0,38829,61,86,76,0,7,0,0,16,1,3,2,2,5,83,67,0,0
3197,Married,Secondary,Yes,No,0,0,0,0,0,0,35523,39,8,11,5,22,12,5,11,2,3,0,3,7,55,44,0,0
3198,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,79146,53,33,245,16,223,21,43,16,2,8,1,8,6,548,532,0,0
3199,Married,Masters,No,No,0,0,0,0,0,0,78285,32,NA,647,107,391,175,67,40,1,6,4,10,3,1387,1347,0,0
3200,Single,PhD,Yes,No,1,0,0,0,0,0,31626,42,12,39,1,9,2,1,34,1,2,1,2,7,52,18,NA,1
3201,Single,Bachelors,No,No,0,0,0,0,0,0,75127,68,NA,203,35,305,46,17,227,1,2,11,5,1,606,379,0,0
3202,Married,Bachelors,No,Yes,0,0,0,0,0,0,48726,65,90,138,3,38,4,0,59,3,3,2,4,6,183,124,0,0
3203,Married,Bachelors,No,No,0,0,0,0,0,0,NA,43,8,587,51,898,247,0,86,1,3,6,7,2,1783,1697,0,0
3204,Together,Bachelors,No,No,0,0,0,0,0,0,67430,33,6,595,97,291,127,133,121,1,11,5,12,6,1243,1122,0,0
3205,Married,Secondary,No,Yes,0,0,0,0,0,0,46891,55,91,43,12,23,29,15,61,1,2,1,4,4,122,61,0,0
3206,Married,Masters,No,Yes,0,0,0,0,0,0,62058,64,52,301,7,74,10,0,58,4,6,1,7,6,392,334,0,0
3207,Married,Bachelors,No,Yes,0,0,0,0,0,0,72063,41,3,180,32,348,76,32,90,2,5,2,12,2,668,578,0,0
3208,Married,PhD,No,No,0,0,0,0,0,0,78939,69,57,794,115,243,150,0,205,1,8,5,6,3,1302,1097,0,0
3209,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,42720,55,NA,392,5,91,28,26,112,8,7,3,7,8,542,430,0,1
3210,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,33622,48,22,39,1,22,3,4,12,3,2,0,4,7,69,57,0,0
3211,Together,PhD,No,Yes,0,0,0,0,0,0,6835,NA,76,107,2,12,2,2,12,0,0,0,1,20,125,113,0,0
3212,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,41452,67,86,13,0,3,0,0,0,1,1,0,2,7,16,16,0,0
3213,Single,PhD,No,Yes,0,0,0,0,0,0,NA,55,64,70,0,17,0,0,6,2,2,1,3,6,87,81,0,0
3214,Together,PhD,No,No,0,0,0,0,0,0,74250,62,90,680,11,392,75,0,0,1,2,11,4,1,1158,1158,0,0
3215,Single,Masters,Yes,Yes,0,0,0,0,0,0,51124,65,79,26,1,11,0,1,4,2,1,0,3,3,39,35,0,0
3216,Single,Bachelors,No,Yes,0,0,0,0,0,0,72258,49,28,522,0,522,227,120,134,2,6,9,5,2,1391,1257,0,0
3217,Single,PhD,No,No,0,0,0,0,0,0,71466,46,86,412,12,546,78,182,0,1,4,4,10,1,1230,1230,0,0
3218,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,36283,NA,42,6,5,5,8,0,5,2,1,0,3,4,24,19,0,0
3219,Single,Bachelors,Yes,No,0,0,0,0,0,0,20587,50,39,2,3,6,4,1,9,1,1,1,2,7,16,7,0,0
3220,Married,Bachelors,Yes,No,0,0,0,0,0,0,30467,48,8,1,3,8,2,5,5,1,1,0,2,7,19,14,0,0
3221,Together,Bachelors,Yes,No,0,0,0,0,0,0,31590,48,40,6,2,15,6,6,3,1,1,0,3,8,35,32,0,0
3222,Married,HighSchool,Yes,No,0,0,0,0,0,0,NA,34,5,4,12,5,3,16,17,2,2,0,3,7,40,23,0,0
3223,Together,Masters,Yes,Yes,0,0,0,0,0,0,17144,60,96,18,2,19,0,2,6,5,3,0,4,7,41,35,0,0
3224,Divorced,PhD,No,Yes,1,0,0,0,0,0,42564,52,28,324,48,186,39,18,198,6,6,8,4,7,615,417,NA,1
3225,Married,Masters,Yes,No,1,0,0,0,0,0,43783,42,22,327,9,125,25,4,139,6,7,1,8,7,490,351,NA,0
3226,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,40780,NA,NA,229,27,71,13,3,34,4,7,1,5,9,343,309,0,0
3227,Together,Masters,No,No,0,0,0,0,0,0,62847,75,45,521,168,706,80,76,61,1,3,6,4,2,1551,1490,0,0
3228,Married,PhD,No,No,0,1,1,1,0,0,NA,NA,58,184,23,446,30,23,23,1,5,4,7,2,706,683,3,1
3229,Single,Bachelors,No,No,1,0,0,0,0,0,16813,70,NA,4,8,11,12,2,13,1,2,0,3,7,37,24,NA,0
3230,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,42,37,183,2,64,7,2,12,4,3,3,5,4,258,246,0,0
3231,Single,Bachelors,No,Yes,0,0,0,0,0,0,46524,59,70,31,19,35,26,14,52,2,1,1,5,3,125,73,0,0
3232,Single,Masters,No,No,0,1,0,0,0,0,NA,58,33,219,3,60,12,9,12,1,4,1,7,7,303,291,NA,0
3233,Married,PhD,No,Yes,0,0,0,0,0,0,70421,66,98,479,28,136,75,14,35,3,10,3,7,6,732,697,0,0
3234,Divorced,Secondary,No,Yes,0,0,0,0,0,0,60161,55,17,584,44,212,46,8,177,3,11,4,8,8,894,717,0,0
3235,Together,Bachelors,No,No,0,0,0,0,0,0,73926,47,54,627,91,597,159,91,15,1,6,5,12,3,1565,1550,0,0
3236,Married,Bachelors,Yes,No,0,0,0,0,0,0,19329,52,39,24,1,16,12,2,5,3,4,0,3,8,55,50,0,0
3237,Married,Masters,No,Yes,0,0,0,0,0,0,61872,50,81,330,5,159,36,27,16,4,4,4,9,4,557,541,0,0
3238,Widow,Bachelors,Yes,Yes,0,0,0,0,0,0,46984,64,71,19,1,10,2,1,8,1,1,0,3,5,33,25,0,0
3239,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,34838,69,NA,28,23,29,29,14,47,3,2,1,4,6,123,76,0,0
3240,Single,PhD,No,No,0,0,0,0,0,0,NA,76,8,606,148,228,15,148,22,1,6,8,13,2,1145,1123,0,0
3241,Married,Bachelors,No,No,0,1,0,1,1,0,48192,62,76,1039,43,204,153,58,29,3,2,8,12,8,1497,1468,3,1
3242,Married,Masters,No,2,0,0,0,0,0,0,49681,NA,66,411,0,26,0,0,21,6,7,1,7,7,437,416,0,0
3243,Married,Masters,No,Yes,0,0,0,0,0,0,56850,49,83,34,1,19,2,7,0,1,1,1,3,2,63,63,0,0
3244,Married,Bachelors,No,Yes,0,0,0,0,0,0,55267,NA,28,161,28,136,32,3,45,4,3,4,6,3,360,315,0,0
3245,Married,Bachelors,Yes,Yes,0,1,0,0,0,0,NA,48,87,623,53,178,23,17,133,7,3,2,8,8,894,761,NA,0
3246,Single,Bachelors,No,Yes,0,0,0,0,0,0,72504,48,43,604,26,470,123,161,94,2,5,9,6,2,1384,1290,0,0
3247,Married,Bachelors,No,No,0,0,0,0,0,0,26872,39,0,3,10,8,3,16,32,1,1,1,2,6,40,8,0,0
3248,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,48,NA,12,2,17,6,1,10,2,2,0,3,8,38,28,0,1
3249,Single,Bachelors,No,No,0,0,0,0,0,0,73170,45,NA,184,174,256,50,30,32,1,5,4,6,2,694,662,0,0
3250,Married,Masters,No,Yes,0,0,0,0,0,0,NA,65,72,393,0,239,90,69,69,6,5,7,9,4,791,722,0,0
3251,Together,PhD,No,No,0,0,0,0,0,0,91820,34,72,410,73,747,76,161,30,0,5,5,12,1,1467,1437,0,0
3252,Together,PhD,No,Yes,0,0,0,0,0,0,65968,50,12,376,9,83,19,4,4,2,5,4,7,3,491,487,0,0
3253,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,30772,NA,89,7,2,4,2,1,4,1,1,0,2,6,16,12,0,0
3254,Single,Bachelors,No,No,0,0,0,0,0,0,22507,66,NA,68,0,226,51,157,68,3,10,2,4,9,502,434,0,0
3255,Married,Bachelors,No,Yes,0,0,0,0,0,0,65685,48,54,642,14,49,0,7,57,1,9,2,9,5,712,655,0,0
3256,Married,Secondary,Yes,No,0,0,0,0,0,0,25804,42,34,8,7,9,13,6,12,2,2,0,3,8,43,31,0,0
3257,Single,PhD,No,No,0,0,1,1,0,0,76412,40,15,840,53,804,23,71,17,1,5,4,8,3,1791,1774,2,1
3258,Married,Bachelors,Yes,No,0,0,0,0,0,0,22063,48,43,7,10,13,3,11,11,2,2,0,3,7,44,33,0,0
3259,Single,Bachelors,No,No,0,0,0,0,1,0,57091,59,0,464,5,64,7,0,37,1,7,3,7,5,540,503,NA,1
3260,Married,Bachelors,No,No,0,0,0,0,0,0,22419,57,NA,30,3,47,19,21,42,1,3,2,2,8,120,78,0,0
3261,Together,Bachelors,No,Yes,0,1,1,1,1,0,87771,61,61,1492,38,287,50,57,33,1,5,10,4,6,1924,1891,4,1
3262,Divorced,Secondary,No,Yes,0,0,0,0,0,0,NA,61,51,752,122,476,39,153,34,1,10,2,11,8,1542,1508,0,0
3263,Married,Bachelors,Yes,2,0,1,1,0,0,0,93404,66,97,1279,15,287,20,0,15,3,3,4,7,5,1601,1586,2,0
3264,Divorced,Bachelors,Yes,2,0,0,0,0,0,0,37859,58,75,22,1,8,2,1,2,2,1,0,3,8,34,32,0,0
3265,Widow,PhD,No,Yes,0,0,0,0,0,0,80995,62,83,860,28,409,73,56,56,1,8,9,4,4,1426,1370,0,0
3266,Together,Bachelors,Yes,No,0,0,0,0,0,0,16529,36,23,3,0,5,13,0,1,1,1,0,3,6,21,20,0,0
3267,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,55412,NA,65,10,5,28,11,1,8,1,2,0,3,5,55,47,0,0
3268,Single,Bachelors,No,No,0,0,0,0,0,0,48789,28,94,351,16,156,7,5,145,1,6,4,7,6,535,390,0,0
3269,Together,PhD,No,2,0,0,0,0,0,0,56575,53,42,421,5,90,0,16,10,3,7,3,7,5,532,522,0,0
3270,Together,Secondary,Yes,No,0,0,0,0,0,0,25130,40,10,2,5,7,0,18,18,2,2,0,3,7,32,14,0,0
3271,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,35441,53,94,25,1,9,2,1,1,2,1,0,3,8,38,37,0,0
3272,Married,Bachelors,No,Yes,0,0,0,0,0,0,71391,64,50,336,123,274,46,123,141,5,6,5,12,3,902,761,0,0
3273,Single,Masters,Yes,No,0,0,0,0,0,0,NA,48,46,191,9,97,0,6,82,2,6,1,5,7,303,221,0,0
3274,Divorced,Bachelors,No,No,0,0,0,0,0,0,81702,40,98,563,50,774,28,31,187,1,7,7,12,3,1446,1259,0,0
3275,Single,Secondary,No,Yes,0,0,0,0,0,0,45889,40,42,31,0,6,0,1,8,1,1,0,3,6,38,30,0,0
3276,Single,Bachelors,No,Yes,1,0,0,0,0,0,NA,43,NA,479,5,82,7,17,171,2,7,6,5,5,590,419,NA,0
3277,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,34026,70,11,18,6,15,12,8,17,3,2,1,3,5,59,42,0,0
3278,Married,Bachelors,No,Yes,0,0,0,0,0,0,NA,46,61,91,65,52,10,44,28,3,3,2,6,5,262,234,0,0
3279,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,32,12,5,7,24,19,14,20,4,3,0,4,6,69,49,0,0
3280,Married,Bachelors,Yes,No,0,0,0,0,0,0,19419,39,76,2,14,28,16,3,7,4,4,0,3,9,63,56,0,0
3281,Married,Secondary,No,No,0,0,0,0,0,0,82504,60,2,362,50,431,134,35,54,1,3,6,7,1,1012,958,0,0
3282,Together,Bachelors,No,No,1,0,1,0,1,0,81205,50,43,724,74,929,97,55,130,1,5,6,7,2,1879,1749,3,1
3283,Single,Secondary,No,No,0,0,0,0,0,0,61618,29,27,605,91,399,0,45,205,2,3,6,8,3,1140,935,0,0
3284,Single,Masters,No,Yes,0,0,0,0,0,0,55284,64,60,547,7,140,0,7,63,3,7,5,8,5,701,638,0,0
3285,Single,Bachelors,No,Yes,0,0,0,0,0,0,NA,57,79,104,1,54,13,9,14,2,3,1,5,5,181,167,0,0
3286,Married,Bachelors,2,No,0,0,0,0,0,0,15072,40,96,8,2,15,0,10,18,4,3,1,3,5,35,17,0,0
3287,Single,Bachelors,No,Yes,0,0,0,0,0,0,49166,46,17,224,2,25,7,0,110,2,5,3,3,6,258,148,0,0
3288,Married,PhD,No,Yes,0,0,0,0,0,0,65324,66,0,384,0,102,21,32,5,3,6,2,9,4,539,534,0,0
3289,Married,Secondary,No,No,1,0,0,1,0,0,82347,NA,38,556,54,845,202,133,63,1,7,7,10,3,1790,1727,2,0
3290,Together,PhD,Yes,Yes,1,0,0,0,0,0,30843,54,43,24,0,2,0,0,9,2,1,1,2,5,26,17,NA,0
3291,Married,PhD,No,Yes,0,1,0,1,0,0,46374,46,NA,408,0,21,0,0,17,3,7,1,7,8,429,412,2,1
3292,Single,Bachelors,No,Yes,0,0,0,0,0,0,60474,41,NA,265,199,303,234,9,170,7,10,2,12,7,1010,840,0,0
3293,Married,Masters,No,Yes,0,0,0,0,0,0,NA,47,2,34,0,7,0,0,0,1,1,0,3,7,41,41,0,0
3294,Married,Bachelors,2,No,0,0,0,0,0,0,55357,35,66,374,64,116,84,25,64,3,6,2,11,5,663,599,0,0
3295,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,54,NA,27,2,10,0,0,1,2,1,0,3,8,39,38,0,0
3296,Married,Secondary,No,No,0,0,1,0,0,0,85710,31,5,600,20,350,29,30,33,1,6,9,10,2,1029,996,NA,0
3297,Together,Bachelors,Yes,No,0,0,0,0,0,0,NA,51,71,13,2,18,6,1,0,2,2,0,3,8,40,40,0,0
3298,Together,Masters,Yes,Yes,0,0,0,0,0,0,44602,51,35,167,2,89,0,0,34,6,6,1,4,8,258,224,0,0
3299,Married,Bachelors,No,No,0,0,0,0,0,0,NA,33,94,0,2,3,4,1,5,1,0,0,3,6,10,5,0,0
3300,Together,Secondary,Yes,No,0,0,0,0,0,0,38683,31,NA,46,35,69,84,41,66,6,4,1,6,7,275,209,0,0
3301,Single,Secondary,Yes,No,0,0,0,0,0,0,49514,45,61,88,39,78,58,13,93,2,6,1,4,7,276,183,0,0
3302,Together,PhD,No,Yes,0,0,0,0,0,0,57906,47,NA,243,11,119,10,3,15,3,4,2,8,4,386,371,0,0
3303,Single,Masters,No,Yes,0,0,0,0,0,0,43456,54,0,275,11,68,25,7,7,3,5,1,8,5,386,379,0,0
3304,Single,Masters,2,No,0,0,0,0,0,0,19485,34,NA,6,0,4,0,0,0,1,1,0,2,7,10,10,0,0
3305,Together,Bachelors,No,Yes,0,0,0,0,0,0,53172,42,54,121,62,90,68,20,125,3,2,3,8,3,361,236,0,0
3306,Together,Bachelors,Yes,No,0,0,0,0,0,0,30545,41,71,4,12,15,19,7,12,2,2,0,3,7,57,45,0,0
3307,Together,PhD,No,No,0,1,0,0,1,0,NA,37,27,1308,0,396,23,0,0,1,5,7,4,3,1727,1727,2,0
3308,Single,Bachelors,No,Yes,0,1,0,0,0,0,62450,61,61,515,47,267,62,66,38,2,5,5,4,3,957,919,NA,0
3309,Together,Bachelors,Yes,No,0,0,0,0,0,0,21675,NA,55,4,0,16,17,4,4,3,4,0,3,7,41,37,0,0
3310,Single,Secondary,Yes,Yes,0,0,0,0,0,0,42395,39,35,48,13,57,24,15,25,4,3,1,4,7,157,132,0,0
3311,Together,Masters,Yes,No,0,0,0,0,0,0,61346,42,34,562,58,168,43,16,142,1,5,7,10,3,847,705,0,0
3312,Together,Bachelors,No,No,1,0,1,1,0,0,80812,67,95,769,22,500,210,143,33,1,4,8,5,2,1644,1611,3,0
3313,Divorced,Masters,Yes,Yes,0,0,0,0,0,0,42835,49,64,379,4,93,12,9,98,7,6,6,4,6,497,399,0,0
3314,Married,Bachelors,Yes,No,0,0,0,0,0,0,39922,37,NA,29,12,59,19,1,36,2,3,0,4,8,120,84,0,0
3315,Single,Masters,No,No,0,0,0,0,0,0,86424,64,12,387,68,569,89,45,68,1,6,9,12,1,1158,1090,0,0
3316,Together,Secondary,Yes,No,0,0,0,0,0,0,17117,42,96,12,23,38,30,18,7,4,3,1,3,9,121,114,0,0
3317,Single,Bachelors,Yes,No,1,0,0,0,0,0,24762,48,16,6,10,12,3,15,40,3,3,1,2,8,46,6,NA,1
3318,Married,Bachelors,No,Yes,0,0,0,0,0,0,35797,45,16,27,1,14,4,1,21,2,2,0,3,8,47,26,0,0
3319,Divorced,Bachelors,2,No,0,0,0,0,0,0,36627,45,78,9,1,5,0,0,1,1,0,0,3,5,15,14,0,0
3320,Married,Secondary,Yes,Yes,0,0,0,0,0,0,51111,39,83,22,0,19,6,5,3,2,2,0,3,6,52,49,0,0
3321,Single,PhD,No,No,0,0,0,0,0,0,86857,48,96,899,102,838,133,102,40,1,5,6,10,2,2074,2034,0,1
3322,Together,PhD,No,No,0,0,0,0,0,0,NA,50,NA,889,55,685,168,92,129,1,3,2,13,1,1889,1760,0,0
3323,Single,PhD,2,Yes,0,0,0,0,0,0,46231,67,87,189,2,55,0,5,12,4,6,1,4,9,251,239,0,0
3324,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,42243,61,34,48,0,2,0,0,5,2,2,0,3,7,50,45,0,0
3325,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,51195,58,46,230,14,156,82,24,58,8,9,2,5,8,506,448,0,0
3326,Single,Masters,No,No,0,0,0,0,0,0,68092,42,7,852,60,207,78,36,48,2,2,6,10,5,1233,1185,0,0
3327,Married,Bachelors,Yes,No,1,0,0,0,0,0,31814,47,73,35,3,20,4,1,20,2,2,0,3,9,63,43,NA,0
3328,Widow,Masters,Yes,Yes,0,0,0,0,0,0,51390,55,54,205,20,47,23,2,56,6,5,2,5,5,297,241,0,0
3329,Married,Bachelors,No,No,0,0,0,0,0,0,NA,37,93,255,31,446,40,56,175,1,3,10,11,1,828,653,0,0
3330,Single,HighSchool,Yes,No,0,0,0,0,0,0,26868,29,52,0,0,1,8,3,2,1,1,0,2,7,12,10,0,0
3331,Divorced,PhD,No,No,1,0,0,0,0,0,48948,77,53,437,8,206,160,49,42,2,7,10,5,6,860,818,NA,1
3332,Single,PhD,No,Yes,0,0,0,0,0,0,55260,48,81,825,8,53,11,0,242,2,8,10,5,6,897,655,0,0
3333,Together,Bachelors,No,Yes,0,0,0,0,0,0,64090,64,8,316,58,161,76,51,135,1,6,9,4,5,662,527,0,1
3334,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,78331,62,97,756,138,354,160,169,61,2,10,6,7,4,1577,1516,0,0
3335,Married,PhD,Yes,No,0,0,0,0,0,0,37087,46,50,194,55,134,15,0,3,3,4,2,8,6,398,395,0,0
3336,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,21846,34,38,7,17,18,6,10,26,4,4,0,3,8,58,32,0,0
3337,Married,Bachelors,No,No,0,0,0,0,0,0,81320,62,61,183,33,493,59,103,57,1,4,3,10,2,871,814,0,0
3338,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,NA,50,46,171,0,11,0,1,20,2,4,1,4,6,183,163,0,0
3339,Together,Bachelors,No,No,0,0,0,0,0,0,NA,53,73,243,101,405,29,40,40,1,4,5,6,2,818,778,0,0
3340,Together,Bachelors,No,No,0,0,0,0,0,0,57100,47,19,181,21,69,39,3,96,1,3,3,6,3,313,217,0,0
3341,Together,Bachelors,Yes,2,0,0,0,0,0,0,NA,51,10,151,7,89,0,7,28,5,4,1,6,5,254,226,0,0
3342,Single,Bachelors,No,No,0,0,0,0,0,0,NA,43,94,494,92,391,194,11,241,1,3,4,10,0,1182,941,0,0
3343,Single,Bachelors,No,No,0,0,0,1,0,0,86429,59,10,464,28,873,29,18,37,0,7,4,7,2,1412,1375,NA,1
3344,Widow,Bachelors,Yes,No,0,0,0,0,0,0,45684,49,37,5,1,5,10,0,7,1,1,0,2,7,21,14,0,0
3345,Together,Bachelors,Yes,No,0,0,0,0,0,0,47889,46,94,29,0,29,0,5,4,1,2,0,3,5,63,59,0,0
3346,Married,PhD,No,No,0,0,0,0,0,0,45921,34,23,102,9,49,24,3,12,1,2,1,6,4,187,175,0,0
3347,Single,PhD,No,No,0,0,0,0,0,0,78420,54,75,604,28,674,91,28,28,1,3,10,8,1,1425,1397,0,0
3348,Together,Bachelors,No,No,0,0,0,0,0,0,75114,28,40,571,12,523,63,60,24,1,3,10,5,2,1229,1205,0,0
3349,Widow,PhD,No,Yes,0,0,0,0,0,0,NA,57,24,953,0,71,0,0,174,6,10,5,10,8,1024,850,0,1
3350,Married,Masters,Yes,No,0,0,0,0,0,0,35641,48,11,63,3,67,8,9,28,2,3,1,4,7,150,122,0,1
3351,Single,Bachelors,No,No,0,0,1,0,0,0,95529,26,NA,770,29,890,250,27,24,1,7,3,7,3,1966,1942,NA,1
3352,Married,Bachelors,No,No,0,0,0,0,0,0,62820,66,51,398,61,265,138,61,53,1,3,4,6,1,923,870,0,0
3353,Together,Masters,No,No,0,0,0,0,0,0,73113,60,86,741,19,154,50,9,28,1,3,4,7,2,973,945,0,0
3354,Married,PhD,No,No,0,1,1,0,0,0,84169,38,NA,1478,19,403,0,19,0,1,7,6,6,3,1919,1919,2,1
3355,Single,Secondary,No,Yes,0,0,0,0,0,0,42607,66,NA,156,29,56,30,32,47,2,3,2,7,3,303,256,0,0
3356,Single,PhD,No,No,0,0,0,1,0,0,74637,66,73,960,64,464,146,0,16,1,6,9,9,3,1634,1618,NA,0
3357,Together,PhD,Yes,Yes,1,0,0,0,1,0,46015,65,NA,38,0,2,0,0,6,1,1,0,3,7,40,34,2,0
3358,Single,Bachelors,No,No,0,0,0,0,0,0,72354,27,NA,315,26,473,220,12,182,1,2,10,6,1,1046,864,0,0
3359,Single,Masters,Yes,No,0,0,0,0,0,0,39858,51,NA,15,20,25,2,7,26,1,2,0,4,6,69,43,0,1
3360,Married,PhD,Yes,Yes,0,0,0,0,0,0,34469,72,58,19,6,20,0,5,12,3,1,1,4,4,50,38,0,0
3361,Together,Bachelors,Yes,No,0,0,0,1,0,0,83033,34,82,812,99,431,237,149,33,1,11,4,10,5,1728,1695,NA,0
3362,Together,Masters,No,No,0,0,0,0,0,0,24401,41,98,73,28,217,10,24,115,3,6,1,6,8,352,237,0,0
3363,Married,Bachelors,No,No,0,0,0,1,0,0,77583,42,93,372,23,384,250,12,108,1,4,5,9,2,1041,933,NA,0
3364,Single,Secondary,No,No,0,1,0,0,0,0,74116,38,53,871,111,704,145,55,166,1,4,4,10,2,1886,1720,NA,0
3365,Single,Bachelors,No,No,0,0,0,0,0,0,74293,27,66,375,152,335,93,91,81,1,5,4,6,2,1046,965,0,0
3366,Married,PhD,No,Yes,0,0,0,0,0,0,68397,NA,6,760,80,466,17,13,80,1,6,9,5,3,1336,1256,0,0
3367,Together,PhD,No,No,0,0,0,0,0,0,79632,46,42,471,0,510,99,21,12,1,6,4,9,2,1101,1089,0,0
3368,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,31,78,31,9,27,16,9,33,1,1,1,4,3,92,59,0,0
3369,Single,PhD,No,Yes,0,1,0,0,0,0,64950,69,NA,819,0,72,12,0,63,2,11,2,10,7,903,840,NA,0
